Time,Bid,Ask
1481553002497519502,25.97,26.01
1481553002497565502,25.97,26.01
1481553002497733163,25.97,26.01
1481553002499621495,25.97,26.07
1481553002501555313,25.97,26.04
1481553002838791749,25.97,26.07
1481553002840797370,25.96,26.07
1481553002840821079,25.96,26.04
1481553002842032702,25.96,26.07
1481553002844562714,25.96,26.01
1481553002855836114,25.96,26.01
1481553002944879346,25.96,26.07
1481553002947011129,25.96,26.04
1481553003131694557,25.96,26.04
1481553003442525199,25.96,26.07
1481553003444535407,25.96,26.01
1481553003462943591,25.96,26.01
1481553003492409403,25.96,26.01
1481553003520758562,25.96,26.01
1481553004199302887,25.95,26.01
1481553004297090481,25.96,26.01
1481553004803860362,25.96,25.98
1481553004824090341,25.96,26.01
1481553006051705760,25.96,26.01
1481553006935010901,25.96,26.01
1481553006936144564,25.96,26.01
1481553006973026507,25.96,26.01
1481553006999539026,25.9,26.01
1481553006999684635,25.95,26.01
1481553007000851881,25.95,25.97
1481553007003226167,25.95,26.01
1481553007024929676,25.95,25.96
1481553007025044944,25.95,26.01
1481553007026499505,25.95,25.97
1481553007026521773,25.9,25.97
1481553007026581062,25.94,25.97
1481553007026686384,25.94,25.96
1481553007029668774,25.94,25.97
1481553007172229608,25.94,25.97
1481553007223962687,25.95,25.97
1481553008704897036,25.94,25.97
1481553008717123079,25.94,25.96
1481553008717137807,25.94,25.96
1481553008717185247,25.94,25.96
1481553008717364623,25.94,25.96
1481553008717495676,25.94,25.96
1481553008719751723,25.94,25.95
1481553008722833027,25.94,25.96
1481553008722869049,25.94,25.97
1481553008817778436,25.9,25.97
1481553008915706861,25.93,25.97
1481553008996713141,25.93,25.95
1481553009000361462,25.93,25.97
1481553009006707035,25.93,25.95
1481553010003969364,25.9,25.95
1481553010012612262,25.9,25.94
1481553010014142712,25.9,25.95
1481553010014192467,25.9,25.97
1481553010015349491,25.9,25.94
1481553010139275722,25.9,25.97
1481553010960260678,25.93,25.97
1481553010960367766,25.93,25.97
1481553012065195083,25.93,25.97
1481553014011203845,25.9,25.97
1481553015976271929,25.93,25.97
1481553016471381924,25.93,25.97
1481553016472596615,25.94,25.97
1481553017542466846,25.94,25.97
1481553017564356768,25.95,25.97
1481553020552715845,25.95,26.01
1481553020553326481,25.95,26.01
1481553020553830817,25.96,26.01
1481553020556668289,25.96,25.98
1481553020557445853,25.96,26.01
1481553020558817997,25.96,25.98
1481553020562512349,25.96,26.01
1481553020562548048,25.96,25.97
1481553020568187217,25.96,26.01
1481553020656322087,25.96,26.01
1481553020656785487,25.96,26.07
1481553020658210363,25.97,26.07
1481553020660866323,25.97,26.04
1481553020661002958,25.97,26.04
1481553020662510244,25.97,26.04
1481553020665258603,25.97,25.99
1481553020666452493,25.98,25.99
1481553020667630566,25.98,26.07
1481553020667772584,25.98,26.07
1481553020670282317,25.98,26.07
1481553020732305357,25.98,26.07
1481553020732689328,25.98,26.07
1481553020733565212,25.98,26.07
1481553020756038101,25.98,26.07
1481553020782941148,25.98,26.07
1481553020785984566,25.99,26.07
1481553020786246607,25.99,26.07
1481553020786615068,25.99,26.07
1481553020786627125,26.0,26.07
1481553020789208557,26.0,26.1
1481553020794948553,26.0,26.1
1481553020806121527,26.0,26.14
1481553020806708888,26.0,26.14
1481553020808145370,26.0,26.13
1481553020815193081,26.0,26.13
1481553020836917024,26.0,26.14
1481553020838851493,26.0,26.06
1481553020851379923,26.0,26.14
1481553020853336706,26.0,26.13
1481553020863265182,26.0,26.02
1481553020863527876,26.0,26.02
1481553020883316992,26.0,26.13
1481553020974069623,26.0,26.02
1481553020974152242,26.0,26.02
1481553020974542423,26.0,26.02
1481553020976341359,26.0,26.13
1481553020977276236,26.0,26.01
1481553020978950599,26.0,26.13
1481553020979688779,26.0,26.13
1481553020979725757,25.98,26.13
